event_id_cnty,event_date,year,country,admin1,sub_event_type,fatalities,notes
UGA7094,2021-07-24,2021,Uganda,Hoima,Peaceful protest,0,"On 24 July 2021, local residents and leaders demonstrated against the poor state of health system in Kigorobya (Bugahya, Hoima), demanding support from government."
UGA7093,2021-07-24,2021,Uganda,Kiboga,Peaceful protest,0,"On 24 July 2021, local residents demonstrated against the lack of electricity and welfare services in Kiboga (Central)."
UGA7091,2021-07-24,2021,Uganda,Jinja,Peaceful protest,0,"On 24 July 2021, local fishers demonstrated, for traditional and religious reasons, against the recovery of the bodies of two dead fishers in the river, in Jinja city (Eastern)."
ETH6992,2021-07-25,2021,Ethiopia,Afar,Peaceful protest,0,"On 25 July 2021, a peaceful protest against Tigray Peoples Liberation Front (TPLF) and in support of the Ethiopian National Defense Force (ENDF) was held in Semera city (Samera Logiya town, Awsi-Zone 1, Afar)."
UGA7100,2021-07-25,2021,Uganda,Gulu,Peaceful protest,0,"On 25 July 2021, local residents demonstrated against the construction of some roads in Gulu (Northern), accusing the physical planners to affect development in the area."
ETH6991,2021-07-25,2021,Ethiopia,Amhara,Peaceful protest,0,"On 25 July 2021, a peaceful protest against Tigray Peoples Liberation Front (TPLF) and foreign countries intervention in internal matters of Ethiopia was held in Gonder town (Central Gondar, Amhara)."
UGA7101,2021-07-25,2021,Uganda,Mukono,Peaceful protest,0,"On 25 July 2021, local residents demonstrated against the lack of a garbage management system in Mukono (Central), claiming that this was compromising the public health."
SOM34370,2021-07-25,2021,Somalia,Banadir,Peaceful protest,0,"On 25 July 2021, about 20 people, mainly mothers of soldiers who went to Eritrea for army training, protested at KM4 junction in Mogadishu - Hodan district (Banadir). They protested against the lack of information on the whereabouts of their sons. The mothers again requested the government leadership to bring back their children."
UGA7103,2021-07-26,2021,Uganda,Kumi,Peaceful protest,0,"On 26 July 2021, local residents gathered in the district chairperson office and demonstrated against the new sub-county divisions in Kumi (Eastern)."
SOM34377,2021-07-26,2021,Somalia,Galgaduud,Peaceful protest,0,"On 26 July 2021, trucks, vans and tuk tuk drivers protested against the high price of the new license plate of the Galmudug administration in Cadaado town (Cadaado, Galgaduud). The ministry of transport of the Gamudug state has recently issued new license plates for vehicles operating in Galmudug areas."
KEN7777,2021-07-26,2021,Kenya,Bomet,Peaceful protest,0,"On 26 July 2021, several people protested against the death and increased cases of police harassment while enforcing coronavirus protocols at Sigor trading center in Bomet town (Merigi, Bomet East, Bomet)."
UGA7104,2021-07-26,2021,Uganda,Kampala,Peaceful protest,0,"On 26 July 2021, an unidentified group demonstrated in front of a hospital, leaving a casket and demanding the resignation of the Ministry of Health for the mismanagement of the coronavirus response, in Mulago (Kampala, Central)."
UGA7109,2021-07-27,2021,Uganda,Wakiso,Protest with intervention,0,"On 27 July 2021, NUP supporters demonstrated against the lack of food supplies and cash relief, demanding also freedom for political prisoners, in Kasokoso (Kira, Wakiso). Police forces intervened to disperse demonstrators. No injuries were reported."
UGA7107,2021-07-27,2021,Uganda,Kisoro,Peaceful protest,0,"On 27 July 2021, local residents and leaders demonstrated against the operations of a construction private company in the town, that threatens to expropriate land from residents and damage the environment, in Bunagana (Bufumbira, Kisoro)."
UGA7119,2021-07-28,2021,Uganda,Sironko,Peaceful protest,0,"On 28 July 2021, local residents from Bagisu ethnic group demonstrated against the delays in proclaiming a new official ethnic leader, claiming that this was undermining economic and social development, in Sironko (Budadiri, Eastern)."
SOM34393,2021-07-28,2021,Somalia,Galgaduud,Peaceful protest,0,"On 28 July 2021, several truck, vans and tuk tuk drivers protested against the high price of the new license plate of the Galmudug administration in Dhuusamarreeb town (Dhuusamarreeb, Galgaduud). The ministry of transport of the Galmudug state has recently issued new license plates for vehicles operating in Galmudug areas."
UGA7118,2021-07-28,2021,Uganda,Kampala,Peaceful protest,0,"On 28 July 2021, meat cutters and sellers demonstrated against the coronavirus restrictive measures in Nakawa (Kampala, Central)."
UGA7114,2021-07-28,2021,Uganda,Kampala,Peaceful protest,0,"On 28 July 2021, women activists demonstrated against the harassment of sex workers by police forces in the enforcement of coronavirus restrictive measures in Kampala (Central)."
UGA7113,2021-07-28,2021,Uganda,Kalungu,Protest with intervention,0,"On 28 July 2021, local street traders demonstrated against the high price of licenses to sell fish in Kalungu (Central). Police forces intervened to disperse the demonstrators."
UGA7117,2021-07-28,2021,Uganda,Kampala,Peaceful protest,0,"On 28 July 2021, hundreds of boda boda riders and local residents demonstrated against the coronavirus restrictions and the violent behavior of security forces in enforcing the curfew rules, demanding to ease restrictions, in Mulago (Kampala, Central)."
UGA7116,2021-07-28,2021,Uganda,Mukono,Peaceful protest,0,"On 28 July 2021, local residents demonstrated against environmental damage caused by unidentified groups dumping waste into groundwater and onto the land in Mukono (Central)."
KEN17837,2021-07-28,2021,Kenya,Kisumu,Peaceful protest,0,"On 28 July 2021, Chemelil sugar workers gathered while chanting in Chemelil (Muhoroni, Kisumu) in protest against delayed pay. The group demanded that their grievances be addressed."
ETH7006,2021-07-28,2021,Ethiopia,Amhara,Peaceful protest,0,"On 28 July 2021, a peaceful demonstration against Tigray Peoples Liberation Front (TPLF) and foreign countries' intervention in internal matters of Ethiopia was held in Bahir Dar town (West Gojam, Amhara)."
ETH7017,2021-07-29,2021,Ethiopia,Somali,Peaceful protest,0,"On 29 July 2021, a demonstration against the attack in Gedamayitu (Gebre Isse) was held in Degahabur town (Degehabur, Jarar, Somali)."
ETH7022,2021-07-29,2021,Ethiopia,Somali,Peaceful protest,0,"On 29 July 2021, a protest against the attack in Gedamayitu (Gebre Isse) was held in Jijiga city (Jigjiga town, Fafan, Somali). The attack in Gedamayitu (Afar region) occurred on 24 July 2021."
ETH7021,2021-07-29,2021,Ethiopia,Somali,Peaceful protest,0,"On 29 July 2021, a protest against the attack in Gedamayitu (Gebre Isse) was held in Hargele (Afder, Somali). The attack in Gedamayitu (Afar region) occurred on 24 July 2021."
ETH7026,2021-07-29,2021,Ethiopia,Somali,Peaceful protest,0,"On 29 July 2021, a protest against the attack in Gedamayitu (Gebre Isse) was held in Shinile (Siti, Somali). The attack in Gedamayitu (Afar region) occurred on 24 July 2021."
ETH7018,2021-07-29,2021,Ethiopia,Dire Dawa,Peaceful protest,0,"On 29 July 2021, protest against the attack in Gedamayitu (Gebre Isse) was held in Dire Dawa city."
ETH7019,2021-07-29,2021,Ethiopia,Somali,Peaceful protest,0,"On 29 July 2021, protest against the attack in Gedamayitu (Gebre Isse) was held in Filtu (Liban, Somali). The attack in Gedamayitu (Afar region) occurred on 24 July 2021."
ETH7023,2021-07-29,2021,Ethiopia,Somali,Peaceful protest,0,"On 29 July 2021, a protest against the attack in Gedamayitu (Gebre Isse) was held in Kebri Dehar (Kebridehar town, Korahe, Somali). The attack in Gedamayitu (Afar region) occurred on 24 July 2021."
ETH7020,2021-07-29,2021,Ethiopia,Somali,Peaceful protest,0,"On 29 July 2021, a protest against the attack in Gedamayitu (Gebre Isse) was held in Gode (Godey town, Shabelle, Somali). The attack in Gedamayitu (Afar region) occurred on 24 July 2021."
UGA7121,2021-07-29,2021,Uganda,Pakwach,Peaceful protest,0,"On 29 July 2021, Paten clan members, together with local leaders, demonstrated against the government's attempt to expropriate them from their lands through the construction of a complex irrigation system in Pakwach (Jonam, Northern)."
ETH7015,2021-07-29,2021,Ethiopia,Addis Ababa,Peaceful protest,0,"On 29 July 2021, Eritrean refugees residing in Addis Ababa demonstrated against recent attacks on refugee camps in Tigray region in front of the International Organization for Migration (IOM) office in Addis Ababa (Lideta, Region 14). Demonstrators asked IOM to protect and relocate the refugees in Tigray region."
UGA7122,2021-07-29,2021,Uganda,Wakiso,Peaceful protest,0,"On 29 July 2021, local residents demonstrated against the construction of an oil pipeline system in the town, implemented by a private company supported by local authorities, in Wakiso (Busiro, Central). The residents complained about the expropriation of land and the environmental damage that this work would cause."
ETH7029,2021-07-30,2021,Ethiopia,South West,Peaceful protest,0,"On 30 July 2021, a peaceful protest against Tigray Peoples Liberation Front (TPLF) and in support of the Ethiopian National Defense Force (ENDF) was held in Mizan Teferi city also known as Mizan Aman (Semen Bench, Bench Sheko, SNNP)."
UGA7161,2021-07-30,2021,Uganda,Masaka,Protest with intervention,0,"On 30 July 2021, traders demonstrated against the coronavirus restrictive measures, demanding measures to protect their business, in Masaka city (Central). Police forces intervened to suppress the demonstration. No fatalities or injuries were reported."
UGA7123,2021-07-30,2021,Uganda,Kampala,Protest with intervention,0,"On 30 July 2021, traders demonstrated through opening their activities despite the still ongoing coronavirus restrictions, without waiting for the new presidential directives, in Kampala (Central). Police and military forces intervened to suppress the demonstration. No injuries or fatalities were reported."
ETH7079,2021-07-31,2021,Ethiopia,Amhara,Peaceful protest,0,"On 31 July 2021, a peaceful protest against Tigray Peoples Liberation Front (TPLF) and in support of the Ethiopian National Defense Force (ENDF) was held in Antsokiya Gemza woreda (North Shewa, Amhara)."
SOM34479,2021-07-31,2021,Somalia,Woqooyi Galbeed,Protest with intervention,0,"On 31 July 2021, local residents demonstrated against the high inflation at the Wajaale market in Wajaale town (Gebiley, Woqooyi Galbeed). The police dispersed the demonstrators."
UGA7162,2021-07-31,2021,Uganda,Buikwe,Peaceful protest,0,"On 31 July 2021, local residents demonstrated against the poor state of the health system in the town, demanding improvement, in Buikwe (Central)."
KEN9779,2021-07-31,2021,Kenya,Trans Nzoia,Peaceful protest,0,"Around 31 July 2021 (as reported), over 200 workers at a Chinese construction company protested by waving placards and chanting in Endebess (Endebess, Trans Nzoia), against poor working conditions. The group demanded the government to help address the matter."
UGA7165,2021-08-01,2021,Uganda,Kikuube,Peaceful protest,0,"On 1 August 2021, Bakwonga clan members demonstrated against the demarcation of land boundaries made by local authorities, claiming that this was endangering the environment and their ancestral forest, in Kabwoya (Buhaguzi, Kikuube)."
UGA7166,2021-08-01,2021,Uganda,Kasese,Peaceful protest,0,"On 1 August 2021, people living with disabilities demonstrated against the lack of governmental support for the environmental damage caused by hazards, demanding long-term plans to mitigate the effects of climate change, in Kasese (Western)."
UGA7169,2021-08-01,2021,Uganda,Ntungamo,Peaceful protest,0,"On 1 August 2021, street traders demonstrated against the demolition of their stalls made by local authorities in Rwahi (Rushenyi, Ntungamo)."
UGA7172,2021-08-02,2021,Uganda,Kikuube,Peaceful protest,0,"On 2 August 2021, around 30 local residents demonstrated against the expropriation of their land carried out by a private sugar company in Kabwoya (Buhaguzi, Kikuube)."
UGA7173,2021-08-02,2021,Uganda,Kitgum,Protest with intervention,0,"On 2 August 2021, street traders demonstrated against the ban on street stalls imposed by security forces in Kitgum (Northern). Street traders illegally kept their products for sale, and police forces intervened to suppress the demonstration. No fatalities or injuries were reported."
KEN7787,2021-08-02,2021,Kenya,Nakuru,Protest with intervention,0,"On 2 August 2021, local residents demonstrated after the death of one person by a speeding motorist in a hit and run. They blocked (means unspecified) the Nairobi-Nakuru highway in Naivasha town (Lake View, Naivasha, Nakuru). The police fired tear gas to disperse the demonstrators."
KEN7789,2021-08-03,2021,Kenya,Tharaka-Nithi,Peaceful protest,0,"On 3 August 2021, students from Muthambi Girls High School demonstrated against the poor food quality in Marimanti town (Marimanti, Tharaka South, Tharaka-Nithi). They demanded that the principal be transferred from the school."
UGA7176,2021-08-03,2021,Uganda,Gulu,Peaceful protest,0,"On 3 August 2021, local residents demonstrated against the insecurity in the town, demanding the repair of 130 street lights, in Gulu (Northern)."
KEN7788,2021-08-03,2021,Kenya,Laikipia,Protest with intervention,0,"On 3 August 2021, parents from the Ndindika primary and secondary schools marched to the assistant county commissioner's offices in Kinamba trading center in Kinamba town (Githiga, Laikipia West, Laikipia). The groups were demonstrating against the killing of three people by suspected bandits. The police fired tear gas to disperse the crowd."
UGA7174,2021-08-03,2021,Uganda,Bugweri,Peaceful protest,0,"On 3 August 2021, health workers demonstrated against the delay in the payment of their salaries near Bugweri (Eastern)."
UGA7178,2021-08-03,2021,Uganda,Kampala,Peaceful protest,0,"On 3 August 2021, street traders demonstrated against the enforcement of coronavirus restrictive measures by police forces in Kampala downtown (Central)."
UGA7179,2021-08-03,2021,Uganda,Kampala,Peaceful protest,0,"On 3 August 2021, thousands of drivers, including many labour groups, gathered in the Driving License office and demonstrated against the coronavirus restrictive measures in Kibuli (Kampala, Central), demanding traffic permits to carry out their work."
UGA7175,2021-08-03,2021,Uganda,Wakiso,Peaceful protest,0,"On 3 August 2021, around 40 street traders demonstrated against the alleged fraudulent allocation of stalls in the new market in Entebbe (Wakiso, Central)."
UGA7180,2021-08-03,2021,Uganda,Buikwe,Peaceful protest,0,"On 3 August 2021, street traders demonstrated against the allocation of stalls in the market in Lugazi (Buikwe, Central)."
UGA7184,2021-08-04,2021,Uganda,Buhweju,Peaceful protest,0,"On 4 August 2021, local residents demonstrated against the environmental degradation of the area, demanding appropriate measures to improve environmental protection, in Buhweju district (Western, coded as Kayanja)."
UGA7183,2021-08-04,2021,Uganda,Buliisa,Peaceful protest,0,"On 4 August 2021, health workers demonstrated against the lack of accommodation and the poor state of health system in Butiaba (Buliisa, Western)."
UGA7181,2021-08-04,2021,Uganda,Kwania,Peaceful protest,0,"On 4 August 2021, local residents demonstrated against the sub-county administrative divisions, claiming that this was not useful for the local population, in Abongomola (Kwania, Northern)."
UGA7182,2021-08-04,2021,Uganda,Adjumani,Peaceful protest,0,"On 4 August 2021, local residents demonstrated against the insecurity in the area, demanding a more effective deployment of security forces, in Apaa (East Moyo, Adjumani)."
KEN10806,2021-08-04,2021,Kenya,Kitui,Peaceful protest,0,"On 4 August 2021, students from Muthambi Girls Schools demonstrated in Tharaka (Tharaka, Mwingi North, Kitui) against the school principal who they wanted transferred."
UGA7186,2021-08-04,2021,Uganda,Kampala,Peaceful protest,0,"On 4 August 2021, NUP supporters demonstrated against the results of local elections, denouncing the alleged corruption, in Lubaga (Kampala, Central)."
KEN16654,2021-08-04,2021,Kenya,Embu,Peaceful protest,0,"On 4 August 2021, residents protested in Kianjokoma market (Manyatta, Embu) against the recent killing of two brothers who had been arrested. The group demanded justice for the deceased victims."
UGA7187,2021-08-04,2021,Uganda,Luwero,Peaceful protest,0,"On 4 August 2021, 64 taxi drivers demonstrated against the alleged corrupt activities of their leaders in terms of funds allocation in Luwero (Katikamu, Central)."
KEN7793,2021-08-05,2021,Kenya,Homa Bay,Peaceful protest,0,"On 5 August 2021, local residents demonstrated in Sindo town (Kaksingiri West, Suba, Homa Bay), after a Kenyan fisher was shot and killed in Lake Victoria pool (Uganda part). The fishers demanded justice for their colleague who was based in Lolwe Island."
UGA7188,2021-08-05,2021,Uganda,Kassanda,Peaceful protest,0,"On 5 August 2021, local residents demonstrated against the release of many criminals by police forces, claiming that this was putting the security at risk, in Kassanda (Central)."
UGA7189,2021-08-05,2021,Uganda,Wakiso,Protest with intervention,0,"On 5 August 2021, local residents demonstrated against the expropriation of their land in Kisozi (Busiro, Wakiso). Police forces intervened to suppress the demonstration. No fatalities or injuries were reported."
KEN10241,2021-08-05,2021,Kenya,Nandi,Protest with intervention,0,"On 5 August 2021, students at Kemeloi high school demonstrated by singing as they marched along Kemeloi-Gamaindi-Kobujoi road to the Nandi South Educational Offices at Kobujoi (Aldai, Nandi), against the transfer of their school principal. Police intervened through unspecified means and managed to restore calm."
TAZ911,2021-08-05,2021,Tanzania,Dar es Salaam,Protest with intervention,0,"On 5 August 2021, a number of people supporting the opposition party Chadema in Dar es Salaam (Ilala, Dar es Salaam) gathered in demonstration in front of the capital's court against the arrest of the leaders' of the party. A number of demonstrators were detained by the police. Demonstrators claimed police officers raided Chadema's regional office and assaulted a guard the day before."
KEN7794,2021-08-06,2021,Kenya,Bungoma,Protest with intervention,0,"On 6 August 2021, supporters of the Bungoma Governor, mainly boda boda riders, demonstrated and demanded that the county assembly be reopened in Bungoma town (Township, Kanduyi, Bungoma). The assembly was closed earlier in the week after staff downed their tools and blocked MCAs from accessing the House to discuss the budget. The police dispersed the demonstrators."
UGA7197,2021-08-07,2021,Uganda,Masaka,Peaceful protest,0,"On 7 August 2021, local residents demonstrated against the potential sale of their lands in a village near Masaka (Central)."
UGA7199,2021-08-08,2021,Uganda,Masaka,Peaceful protest,0,"On 8 August 2021, local residents demonstrated against the presence of a private palm oil company in the area, claiming that this was threatening them to expropriate lands, in Bukakata (Bukoto, Lwengo)."
UGA7203,2021-08-08,2021,Uganda,Kasese,Peaceful protest,0,"On 8 August 2021, street traders demonstrated against the alleged corrupt allocation of stalls in the central market in Kasese (Western)."
KEN7799,2021-08-08,2021,Kenya,Kisumu,Peaceful protest,0,"On 8 August 2021, local residents demonstrated against a sewerage project being implemented by the Lake Victoria South Water Works Development Agency at Korando village in Kisumu town (Railways, Kisumu Central, Kisumu). They accused the agency of targeting 78 acres of their land to implement the project, without following due process."
UGA7205,2021-08-09,2021,Uganda,Kampala,Protest with intervention,0,"On 9 August 2021, local residents demonstrated against the destruction of their houses caused by the excavation works of a private construction company in Kamwokya (Kampala, Central). Police forces intervened to suppress the demonstration and to avoid potential escalation of violence."
UGA7204,2021-08-09,2021,Uganda,Kampala,Peaceful protest,0,"On 9 August 2021, teachers and proprietors of private schools demonstrated against the closure of schools, due to coronavirus restrictive measures, demanding the reopening of them, in Kampala (Central)."
UGA7206,2021-08-09,2021,Uganda,Lira,Peaceful protest,0,"On 9 August 2021, young activists demonstrated against the alleged fraudulent sale of public land, demanding respect of environmental rights, in Lira city (Northern)."
UGA7212,2021-08-10,2021,Uganda,Kumi,Peaceful protest,0,"On 10 August 2021, 60 members of a Christian community demonstrated against the presence of the bishop, whose behavior was suspected of fuelling conflicts among the Christian community, in Kumi (Eastern)."
UGA7210,2021-08-10,2021,Uganda,Kampala,Protest with intervention,0,"On 10 August 2021, during a police operation to evict vendors from streets, street vendors demonstrated against the confiscation of their merchandise and opposed the police operation, in Kisenyi (Kampala, Central). Police forces intervened to suppress the demonstration. No fatalities or injuries were reported."
UGA7207,2021-08-10,2021,Uganda,Butaleja,Peaceful protest,0,"On 10 August 2021, local farmers demonstrated against the decision of government to ban some cultivation from wetlands in Butaleja district (Eastern)."
KEN7802,2021-08-10,2021,Kenya,Kisumu,Peaceful protest,0,"On 10 August 2021, local residents demonstrated against extortion by police at roadblocks. The demonstrators claimed traffic officers collect at least Sh72 million monthly at roadblocks in the greater Nyanza region in Kisumu town (Railways, Kisumu Central, Kisumu)."
UGA7216,2021-08-11,2021,Uganda,Rakai,Peaceful protest,0,"On 11 August 2021, local residents and civil society organizations demonstrated against the increasing of domestic violence, due to the presence of a private company in the area, in Rakai district (Central)."
UGA7214,2021-08-11,2021,Uganda,Bushenyi,Protest with intervention,0,"On 11 August 2021, traders and local residents demonstrated, blocking the roads with their cars, against the high parking fees imposed by local authorities in Ishaka (Bushenyi, Western). Military forces intervened to suppress the demonstration, and three of them were injured by demonstrators. No fatalities were reported."
KEN8046,2021-08-11,2021,Kenya,Mombasa,Peaceful protest,0,"On 11 August 2021, residents staged a peaceful demonstration by blocking (through unspecified means) the main highway in Bangladesh town near Jomvu (Jomvu, Mombasa county), as they descried the acute water shortage in the area."
KEN10467,2021-08-11,2021,Kenya,Migori,Peaceful protest,0,"On 11 August 2021, overnight, students at St. Patrick Kamgundho secondary school held a demonstration in Rongo (Rongo, Migori), against alleged poor management of the institution. Normalcy was restored after the police were deployed (no reports of interaction). The school was closed indefinitely the following day."
KEN7808,2021-08-11,2021,Kenya,Nairobi,Protest with intervention,0,"On 11 August 2021, local residents from Mombasa's Bangladesh area demonstrated against water disruptions in Nairobi (Nairobi Central, Starehe, Nairobi). Police officers disperse the demonstrators."
UGA7221,2021-08-12,2021,Uganda,Soroti,Peaceful protest,0,"On 12 August 2021, local residents demonstrated against the alleged poor-quality road maintenance made by the local authorities in Soroti (Eastern)."
KEN10813,2021-08-12,2021,Kenya,Migori,Peaceful protest,0,"On 12 August 2021, St Patrick Secondary School students demonstrated in Rongo (Central Kamagambo, Rongo, Migori) over hiked fees. The school was closed."
UGA7219,2021-08-12,2021,Uganda,Kampala,Peaceful protest,0,"On 12 August 2021, street traders demonstrated against the closure of the local cathedral, claiming that this was damaging their business, in Makindye (Kampala, Central)."
SOM34587,2021-08-12,2021,Somalia,Lower Shabelle,Peaceful protest,0,"On 12 August 2021, local residents gathered and demonstrated against AMISOM UPDF troops for the killing civilians in Golweyn town (Marka, Lower Shabelle). The families refused to bury the bodies of their family members until the African Union take responsibility for the incident."
UGA7223,2021-08-13,2021,Uganda,Wakiso,Peaceful protest,0,"On 13 August 2021, taxi drivers demonstrated against the presence of street vendors on the taxi parking zones, claiming that this was causing damage on their business, in Gayaza (Kyadondo, Wakiso)."
UGA7233,2021-08-14,2021,Uganda,Napak,Peaceful protest,0,"On 14 August 2021, a group gathered in Lotome (Napak, Northern) in a demonstration against the continuous killings and cattle raids in the area."
UGA7258,2021-08-14,2021,Uganda,Mukono,Peaceful protest,0,"On 14 August 2021, a christian group demonstrated against the demolition of their church, caused as an effect of a land dispute, in Mukono city (Central)."
KEN7807,2021-08-15,2021,Kenya,Machakos,Peaceful protest,0,"On 15 August 2021, members from the Kenya Bikers Association (KBA) demonstrated against the lynching of four members, mistaken for being cattle thieves in Kajiado County last week (coded separately). The bikers assembled at Mlolongo town (Syokimau-Mulolongo, Athi River, Machakos), then rode to Kitengela Police Station."
UGA7259,2021-08-16,2021,Uganda,Kabarole,Peaceful protest,0,"On 16 August 2021, local residents demonstrated against the destruction of water pipes and food crops made by a private company during the implementation of a project in Fort Portal (Kabarole, Western)."
ETH7187,2021-08-18,2021,Ethiopia,Oromia,Peaceful protest,0,"On 18 August 2021, a peaceful demonstration against Oromo Liberation Front (OLF)-Shane and the Tigray Peoples Liberation Front (TPLF) was held in Adama town ( Nazreth, East Shewa, Oromia)."
SOM34588,2021-08-19,2021,Somalia,Banadir,Peaceful protest,0,"On 19 August 2021, several local residents demonstrated against AMISOM UPDF troops for the killing of the civilians Golweyn town. The demonstrators gathered in Daljirka Daahsoon junction in Mogadishu - Bondhere (Banadir). They were demanding justice for the affected families."
ETH7200,2021-08-20,2021,Ethiopia,Oromia,Peaceful protest,0,"On 20 August 2021, a demonstration against Oromo Liberation Front (OLF)-Shane and the Tigray Peoples Liberation Front (TPLF) was held in Dukem (Adaa, East Shewa, Oromia)."
ETH7198,2021-08-20,2021,Ethiopia,Oromia,Peaceful protest,0,"On 20 August 2021, a demonstration against Oromo Liberation Front (OLF)-Shane and the Tigray Peoples Liberation Front (TPLF) was held in Ambo (Ambo town, West Shewa, Oromia). Demonstrators came from 22 woredas of West Shewa zone."
ETH7199,2021-08-20,2021,Ethiopia,Oromia,Peaceful protest,0,"On 20 August 2021, thousands of a demonstrators gathered against Oromo Liberation Front (OLF)-Shane and the Tigray Peoples Liberation Front (TPLF) in Asela (Arsi, Oromia)."
UGA7260,2021-08-20,2021,Uganda,Tororo,Peaceful protest,0,"On 20 August 2021, around 1000 street traders gathered in the city municipal council and demonstrated against the deletion of their names from the list of beneficiaries of new places to set up stalls in Tororo (Eastern)."
ETH7253,2021-08-21,2021,Ethiopia,Afar,Peaceful protest,0,"On 21 August 2021, a demonstration against the Tigray People's Liberation Front (TPLF) forces' attack in Galikoma was held in Mile (Mile, Awsi-Zone 1, Afar)."
UGA7261,2021-08-21,2021,Uganda,Kyotera,Peaceful protest,0,"On 21 August 2021, 30 local residents demonstrated against the resettlement plan created by a private oil company, complaining unfair compensation rates, in Nabigasa (Kyotera, Central)."
SOM34639,2021-08-21,2021,Somalia,Togdheer,Peaceful protest,0,"On 21 August 2021, a group of women demonstrated in Burco town (Burco, Togdheer). The group demanded the release of a journalist who was arrested by Somaliland police for spreading anti-Somaliland propaganda."
SOM45862,2021-08-21,2021,Somalia,Banadir,Peaceful protest,0,"On 21 August 2021, residents demonstrated in Daljirka Daahsoon junction in Mogadishu - Bondhere (Banadir) against AMISOM UPDF troops for the killing of civilians in Golweyn town (no further details). They were demanding justice for the affected families."
UGA7262,2021-08-22,2021,Uganda,Mpigi,Peaceful protest,0,"On 22 August 2021, members of a christian group demonstrated against the alleged corruptive activities of church leaders in Mpigi (Mawokota, Central)."
SOM45863,2021-08-22,2021,Somalia,Banadir,Peaceful protest,0,"On 22 August 2021, residents demonstrated in KM4 junction in Mogadishu - Hodan (Afgooye, Lower Shabelle) against AMISOM UPDF troops for the killing of civilians in Golweyn town (no further details). They were demanding justice for the affected families."
SOM34640,2021-08-23,2021,Somalia,Hiraan,Peaceful protest,0,"On 23 August 2021, over hundred of local residents demonstrated against the HirShabelle administration and the state president in Belet Weyne town (Belet Weyne, Hiraan). The group were supporting the Abukar Haji Warsame Xuud militia for standing up for the rights of Hiraan people."
ETH7255,2021-08-23,2021,Ethiopia,South Ethiopia Region,Peaceful protest,0,"On 23 August 2021, a protest against the Tigray People's Liberation Front (TPLF) and Oromo Liberation Front (OLF)-Shane and in support of ENDF was held in Welayta Sodo town (Welayta, SNNP)."
ETH7254,2021-08-23,2021,Ethiopia,Addis Ababa,Peaceful protest,0,"On 23 August 2021, a protest against the injustice committed against Ethiopians in Saudi Arabia was held in front of the Saudi Arabia Embassy in Addis Ababa (Lideta, Addis Ababa)."
KEN7814,2021-08-23,2021,Kenya,Tana River,Peaceful protest,0,"On 23 August 2021, local residents demonstrated against a plot by tycoons to grab land being allocated to Malindi ya Ngwena, Kelaule and Hola Mission villages in Hola town (Galole, Tana River). They claim that some government officials are inciting residents."
UGA7263,2021-08-23,2021,Uganda,Amuru,Peaceful protest,0,"On 23 August 2021, around 100 truck drivers demonstrated against the attacks suffered in South Sudan while doing their work, demanding appropriate measures to reduce insecurity and to neutralize militias, in Elegu (Kilak, Amuru)."
KEN7829,2021-08-24,2021,Kenya,Wajir,Peaceful protest,0,"On 24 August 2021, several local residents demonstrated in front of the Wajir county assembly offices in Wajir town (Wajir East, Wajir), rejecting the county budget for the 2021/22 financial year. The demonstrators accused the members of county assembly of excluding some projects."
UGA7264,2021-08-24,2021,Uganda,Kampala,Peaceful protest,0,"On 24 August 2021, traders demonstrated against the imposition by the owners of the market to make them pay the arrears of the past months, in Kibuli (Kampala, Central)."
KEN7815,2021-08-24,2021,Kenya,Homa Bay,Peaceful protest,0,"On 24 August 2021, local residents demonstrated against the delayed opening of Otange dispensary which was completed in early 2016 in Ndhiwa town (Ndhiwa, Homa Bay)."
KEN7816,2021-08-24,2021,Kenya,Kilifi,Peaceful protest,0,"On 24 August 2021, about 250 traders demonstrated after a group demolished their structures and destroyed goods worth millions of shillings at Alibaba Shopping Mall in Mtwapa town (Kilifi South, Kilifi)."
ETH7256,2021-08-25,2021,Ethiopia,Oromia,Peaceful protest,0,"On 25 August 2021, a protest against the Tigray People's Liberation Front (TPLF) and Oromo Liberation Front (OLF)-Shane was held in Negele (Guji, Oromia)."
UGA7265,2021-08-25,2021,Uganda,Yumbe,Peaceful protest,0,"On 25 August 2021, local councilors and health workers demonstrated against the delays on payment for their coronavirus allowances in Yumbe (Aringa, Northern)."
SOM34641,2021-08-25,2021,Somalia,Mudug,Peaceful protest,0,"On 25 August 2021, the Gaalkacyo government administration organized a demonstration against Al Shabaab militants in Mudug in Gaalkacyo town (Gaalkacyo, Mudug)."
KEN7817,2021-08-25,2021,Kenya,Nairobi,Protest with intervention,0,"On 25 August 2021, a number of doctors and KMPDU officials demonstrated at the Kenyatta national referral hospital in Nairobi (Nairobi - Langata). The doctors complained about the refusal of study leave for workers and bullying from management. The police arrested more than 15 doctors."
SOM45868,2021-08-25,2021,Somalia,Banadir,Peaceful protest,0,"On 25 August 2021, local residents demonstrated against AMISOM UPDF troops for the killing of the civilians Golweyn town (no further details). The demonstrators gathered in KM4 junction in Mogadishu - Hodan (Afgooye, Lower Shabelle). They were demanding justice for the affected families."
